18|IE00BGCZ0B53|Vanguard Glob Bd |7.155|116.9956|63.5496808|20191022
18|IE00BGCZ0719|Vanguard Inf Link |8.914|123.9644|74.7292207|20191022
18|NL0011354881|Robeco QI Gl Mul |7.955|134.4|61.5107914|20191022
18|IE00BFRTDD83|Vanguard Gl S C Fd|2.631|173.1099|15.7921425|20191022
18|NL0011309349|Actiam Index |7.08|35.06|209.8633393|20191022
18|IE00BP3QZD73|iShs MSCI World |1.681|30.01|58.2113|20191022
18|IE00BDT6FP91|SPDR Gl Con Bd |2.374|29.611|83.2992|20191022
19|LU1801825867|JPMorgan Asia |1.608|109.15|14.7320202|20191022
19|LU1549405022|Inv Gl Inv Gr Crp Bd|2.364|10.9641|215.6127726|20191022
19|IE00BDT6FP91|SPDR Gl Con Bd |1.269|29.611|42.8556955|20191022
19|null|Liquid|1.344|1|1344|20191022
19|LU0792901570|Rob QI Gl Dyn Dur |2.258|124.7|18.1074579|20191022
19|LU0927664382|Kempen Int Eu Cr |1.482|27.71|53.4824973|20191022
19|LU0968427327|Schroder Eu Co Bd |0.819|20.0743|40.7984338|20191022
19|LU0951203180|Fid Pacific Fund |1.698|17.71|95.878035|20191022
19|LU0968301142|Schroder ISF Front |2.215|154.9677|14.2933011|20191022
19|IE00BGCZ0719|Vanguard Inf Link |4.797|123.9644|38.6965935|20191022
19|IE00BGCZ0B53|Vanguard Glob Bd |3.798|116.9956|32.4627593|20191022
19|IE00BKWQ0G16|SPDR MSCI Eur Fin|2.81|50.10003|56.0877908|20191022
19|IE00B8FHGS14|iShs World Min |2.395|46.18|51.862278|20191022
19|IE00BP3QZ825|iShs Wld Mom |2.392|40.105|59.643436|20191022
19|IE00BP3QZ601|iShs World Quality|2.346|34.07|68.858233|20191022
19|IE00BP3QZD73|iShs MSCI World |2.272|30.01|75.7080973|20191022
19|IE00BP3QZB59|iShs Wrld Value |2.234|26.655|83.8116676|20191022
19|NL0011309349|Actiam Index |9.713|35.06|277.0393611|20191022
19|LU1254140442|Allianz B Gl Eq Acc|11.379|1315.03|8.6530345|20191022
19|IE00BMMV6Y07|Neuberger B EMD B |1.303|11.78|110.6112054|20191022
19|NL0011354881|Robeco QI Gl Mul |11.013|134.4|81.9419643|20191022
19|IE00BFRTDD83|Vanguard Gl S C Fd|3.682|173.1099|21.2697252|20191022
19|NL0011225305|Northern Tr Wld |9.774|14.4083|678.3590014|20191022
19|NL0011515424|Northern Tr Em |2.442|13.0026|187.8085921|20191022
19|IE0032875985|Pimco Gl Bd Fund |2.255|28.48|79.1783708|20191022
19|LU1080341818|BNP Flex US |1.715|106.41|16.1169063|20191022
19|IE00B6VHBN16|Pimco Gl Cap Sec |1.277|13.93|91.672649|20191022
19|LU1449576799|Fidelity Japan Ag Gr|3.481|12.64|275.3955696|20191022
